stock_id,industry,sub_industry,date
1220,貿易百貨,貿易商、代理商、經銷商,2026-07-29
1220,食品,加工食品,2026-07-29
1220,食品,原物料,2026-07-29
1225,食品,加工食品,2026-07-29
1225,食品,原物料,2026-07-29
1227,食品,營養食品,2026-07-29
1229,雲端運算,系統整合,2026-07-29
1229,食品,加工食品,2026-07-29
1231,食品,冷凍、罐頭、脫水、醃漬食品,2026-07-27
1232,食品,加工食品,2026-07-29
1232,食品,原物料,2026-07-29
1233,食品,原物料,2026-07-29
1233,食品,餐飲連鎖,2026-07-29
1234,食品,冷凍、罐頭、脫水、醃漬食品,2026-07-29
1235,食品,原物料,2026-07-29
1236,食品,乳製品,2026-07-27
1240,其他,農業科技業,2026-07-29
1256,食品,加工食品,2026-07-29
1259,食品,餐飲連鎖,2026-07-25
1260,食品,加工食品,2026-07-29
1264,食品,原物料,2026-07-29
1268,食品,餐飲連鎖,2026-07-22
1269,食品,餐飲連鎖,2026-07-27
1271,製藥,藥品代理銷售及通路,2026-07-29
1271,食品生技,保健食品代理銷售及通路,2026-07-29
1271,食品生技,原料,2026-07-29
1293,食品生技,加工製成品,2026-07-29
1293,食品生技,原料,2026-07-29
1294,食品,加工食品,2026-07-25
1294,食品,原物料,2026-07-25
1295,食品,原物料,2026-07-25
1301,石化及塑橡膠,人造纖維,2026-07-29
1301,石化及塑橡膠,塑膠製品,2026-07-29
1301,紡織,石化原料(例如純對苯二甲酸、乙二醇、己內醯胺、丙烯腈等),2026-07-29
1303,印刷電路板,玻璃纖維/玻纖布,2026-07-28
1303,印刷電路板,環氧樹脂,2026-07-28
1303,印刷電路板,酚醛樹脂,2026-07-28
1303,印刷電路板,銅箔,2026-07-28
1303,印刷電路板,銅箔基板,2026-07-28
1303,石化及塑橡膠,人造纖維,2026-07-28
1303,石化及塑橡膠,石化上游原料及相關鑽探設備,2026-07-28
1303,紡織,人造纖維產品(例如尼龍纖維、聚酯纖維、嫘縈纖維等),2026-07-28
1303,紡織,染整,2026-07-28
1303,紡織,石化原料(例如純對苯二甲酸、乙二醇、己內醯胺、丙烯腈等),2026-07-28
1303,電機機械,機械設備之沖壓零組件,2026-07-28
1303,電機機械,電控元件,2026-07-28
1304,石化及塑橡膠,工業用合成樹脂,2026-07-29
1305,石化及塑橡膠,塑膠製品,2026-07-29
1307,石化及塑橡膠,塑膠製品,2026-07-29
1308,石化及塑橡膠,工業用合成樹脂,2026-07-29
1309,石化及塑橡膠,塑膠製品,2026-07-28
1310,石化及塑橡膠,塑膠製品,2026-07-29
1312,石化及塑橡膠,塑膠製品,2026-07-29
1312A,石化及塑橡膠,塑膠製品,2026-07-29
1313,石化及塑橡膠,塑化劑(可塑劑),2026-07-29
1314,石化及塑橡膠,PTA(對苯二甲酸)觸媒,2026-07-28
1314,石化及塑橡膠,工業用合成樹脂,2026-07-28
1314,紡織,石化原料(例如純對苯二甲酸、乙二醇、己內醯胺、丙烯腈等),2026-07-28
1315,石化及塑橡膠,塑膠製品,2026-07-29
1315,紡織,成衣及其它家居紡織類品,2026-07-29
1315,電機機械,手工具機,2026-07-29
1316,石化及塑橡膠,塑膠製品,2026-07-29
1319,汽車,保險桿,2026-07-28
1319,汽車,引擎蓋,2026-07-28
1319,汽車,鈑金,2026-07-28
1319,石化及塑橡膠,塑膠製品,2026-07-28
1321,石化及塑橡膠,塑膠製品,2026-07-29
1323,石化及塑橡膠,塑膠製品,2026-07-29
1324,石化及塑橡膠,塑膠製品,2026-07-28
1325,石化及塑橡膠,塑膠製品,2026-07-29
1326,石化及塑橡膠,PTA(對苯二甲酸)觸媒,2026-07-29
1326,石化及塑橡膠,人造纖維,2026-07-29
1326,石化及塑橡膠,塑膠製品,2026-07-29
1326,紡織,人造纖維產品(例如尼龍纖維、聚酯纖維、嫘縈纖維等),2026-07-29
1326,紡織,染整,2026-07-29
1326,紡織,石化原料(例如純對苯二甲酸、乙二醇、己內醯胺、丙烯腈等),2026-07-29
1326,紡織,紡紗,2026-07-29
1326,紡織,織布,2026-07-29
1336,平面顯示器,塑膠框,2026-07-29
1336,通信網路,塑膠/金屬機殼,2026-07-29
1336,電腦及週邊設備,金屬、塑膠模具,2026-07-29
1337,石化及塑橡膠,塑膠製品,2026-07-29
1338,汽車,其他,2026-07-28
1339,汽車,保險桿,2026-07-29
1339,石化及塑橡膠,塑膠製品,2026-07-29
1340,石化及塑橡膠,塑膠製品,2026-07-29
1342,其他,其他,2026-07-29
1343,石化及塑橡膠,塑膠製品,2026-07-29
1402,建材營造,工程承攬,2026-07-29
1402,建材營造,建設業,2026-07-29
1402,石化及塑橡膠,PTA(對苯二甲酸)觸媒,2026-07-29
1402,石化及塑橡膠,塑膠製品,2026-07-29
1402,紡織,人造纖維產品(例如尼龍纖維、聚酯纖維、嫘縈纖維等),2026-07-29
1402,紡織,成衣及其它家居紡織類品,2026-07-29
1402,紡織,染整,2026-07-29
1402,紡織,石化原料(例如純對苯二甲酸、乙二醇、己內醯胺、丙烯腈等),2026-07-29
1409,石化及塑橡膠,人造纖維,2026-07-29
1409,紡織,人造纖維產品(例如尼龍纖維、聚酯纖維、嫘縈纖維等),2026-07-29
1410,半導體,IC封裝測試,2026-07-29
1410,石化及塑橡膠,塑膠製品,2026-07-29
1410,紡織,染整,2026-07-29
1413,紡織,人造纖維產品(例如尼龍纖維、聚酯纖維、嫘縈纖維等),2026-07-29
1413,紡織,紡紗,2026-07-29
1414,紡織,紡紗,2026-07-28
1416,其他,其他,2026-07-29
1416,建材營造,建設業,2026-07-29
1416,軟體服務,應用/系統軟體設計開發,2026-07-29
1417,紡織,成衣及其它家居紡織類品,2026-07-29
1418,紡織,人造纖維產品(例如尼龍纖維、聚酯纖維、嫘縈纖維等),2026-07-29
1419,紡織,染整,2026-07-29
1419,紡織,織布,2026-07-29
1419,貿易百貨,貿易商、代理商、經銷商,2026-07-29
1419,貿易百貨,零售通路,2026-07-29
1423,紡織,天然纖維產品(例如純棉、純羊毛等),2026-07-28
1432,休閒娛樂,娛樂服務業,2026-07-25
1432,紡織,染整,2026-07-25
1434,半導體,IC封裝測試,2026-07-29
1434,半導體,IC模組,2026-07-29
1434,油電燃氣,加油站,2026-07-29
1434,石化及塑橡膠,塑膠製品,2026-07-29
1434,紡織,染整,2026-07-29
1434,紡織,紡紗,2026-07-29
1434,紡織,織布,2026-07-29
1435,其他,其他,2026-07-29
1436,建材營造,建設業,2026-07-29
1437,其他,其他,2026-07-29
1438,建材營造,建設業,2026-07-28
1439,建材營造,建設業,2026-07-25
1440,紡織,人造纖維產品(例如尼龍纖維、聚酯纖維、嫘縈纖維等),2026-07-29
1440,紡織,紡紗,2026-07-29
1441,紡織,紡紗,2026-07-29
1442,建材營造,建設業,2026-07-29
1443,其他,其他,2026-07-23
1444,紡織,人造纖維產品(例如尼龍纖維、聚酯纖維、嫘縈纖維等),2026-07-29
1445,紡織,紡紗,2026-07-28
1445,紡織,織布,2026-07-28
1446,紡織,成衣及其它家居紡織類品,2026-07-29
1446,紡織,織布,2026-07-29
1447,紡織,人造纖維產品(例如尼龍纖維、聚酯纖維、嫘縈纖維等),2026-07-29
1447,紡織,染整,2026-07-29
1447,紡織,紡紗,2026-07-29
1447,紡織,織布,2026-07-29
1449,紡織,染整,2026-07-29
1449,紡織,紡紗,2026-07-29
1449,紡織,織布,2026-07-29
1451,紡織,成衣及其它家居紡織類品,2026-07-29
1451,紡織,染整,2026-07-29
1451,紡織,紡紗,2026-07-29
1451,紡織,織布,2026-07-29
1452,紡織,人造纖維產品(例如尼龍纖維、聚酯纖維、嫘縈纖維等),2026-07-28
1453,建材營造,建設業,2026-07-25
1453,紡織,紡紗,2026-07-25
1454,紡織,成衣及其它家居紡織類品,2026-07-29
1454,紡織,紡紗,2026-07-29
1454,紡織,織布,2026-07-29
1455,紡織,人造纖維產品(例如尼龍纖維、聚酯纖維、嫘縈纖維等),2026-07-29
1456,建材營造,建設業,2026-07-23
1456,紡織,人造纖維產品(例如尼龍纖維、聚酯纖維、嫘縈纖維等),2026-07-23
1456,紡織,天然纖維產品(例如純棉、純羊毛等),2026-07-23
1456,紡織,紡紗,2026-07-23
1456,紡織,織布,2026-07-23
1457,紡織,人造纖維產品(例如尼龍纖維、聚酯纖維、嫘縈纖維等),2026-07-29
1457,紡織,染整,2026-07-29
1457,紡織,紡紗,2026-07-29
1459,紡織,人造纖維產品(例如尼龍纖維、聚酯纖維、嫘縈纖維等),2026-07-25
1460,紡織,成衣及其它家居紡織類品,2026-07-27
1460,紡織,染整,2026-07-27
1460,紡織,紡紗,2026-07-27
1460,紡織,織布,2026-07-27
1463,紡織,染整,2026-07-29
1464,紡織,人造纖維產品(例如尼龍纖維、聚酯纖維、嫘縈纖維等),2026-07-29
1464,紡織,染整,2026-07-29
1464,紡織,紡紗,2026-07-29
1464,紡織,織布,2026-07-29
1465,紡織,人造纖維產品(例如尼龍纖維、聚酯纖維、嫘縈纖維等),2026-07-29
1465,紡織,織布,2026-07-29
1466,紡織,人造纖維產品(例如尼龍纖維、聚酯纖維、嫘縈纖維等),2026-07-29
1467,紡織,成衣及其它家居紡織類品,2026-07-28
1467,紡織,染整,2026-07-28
1468,紡織,人造纖維產品(例如尼龍纖維、聚酯纖維、嫘縈纖維等),2026-07-29
1468,紡織,化學助劑,2026-07-29
1468,紡織,成衣及其它家居紡織類品,2026-07-29
1468,紡織,染整,2026-07-29
1468,紡織,織布,2026-07-29
1470,紡織,染整,2026-07-29
1471,電腦及週邊設備,機殼,2026-07-29
1471,電腦及週邊設備,電源供應器,2026-07-29
1472,建材營造,工程承攬,2026-07-24
1472,建材營造,機電工程,2026-07-24
1472,建材營造,營造業,2026-07-24
1472,建材營造,結構工程,2026-07-24
1473,紡織,成衣及其它家居紡織類品,2026-07-29
1474,紡織,織布,2026-07-28
1475,紡織,染整,2026-07-29
1476,紡織,成衣及其它家居紡織類品,2026-07-29
1476,紡織,織布,2026-07-29
1477,紡織,成衣及其它家居紡織類品,2026-07-29
1480,鋼鐵,冷熱軋不鏽鋼板捲,2026-07-29
1480,鋼鐵,冷熱軋鋼板捲,2025-12-08
1503,建材營造,機電工程,2026-07-28
1503,汽車,其他,2026-07-28
1503,電動車輛產業,大功率鋰電池芯/模組、電池管理系統、動力馬達等零組件,2026-07-28
1503,電機機械,冷凍空調設備及零件,2026-07-28
1503,電機機械,機電系統工程,2026-07-28
1503,電機機械,車用機械傳動設備及零配件,2026-07-28
1503,電機機械,輸送機械及零配件,2026-07-28
1503,電腦及週邊設備,安全監控系統,2026-07-28
1503,風力發電,電力系統,2026-07-28
1504,人工智慧,移動控制,2026-07-29
1504,建材營造,機電工程,2026-07-29
1504,電動車輛產業,大功率鋰電池芯/模組、電池管理系統、動力馬達等零組件,2026-07-29
1504,電機機械,傳動元件,2026-07-29
1504,電機機械,冷凍空調設備及零件,2026-07-29
1504,電機機械,機電系統工程,2026-07-29
1504,電機機械,電控元件,2026-07-29
1504,風力發電,監控系統,2026-07-29
1504,風力發電,電力系統,2026-07-29
1506,汽車,其他,2026-07-29
1506,電機機械,冷凍空調設備及零件,2026-07-29
1506,電機機械,車用機械傳動設備及零配件,2026-07-29
1506,電機機械,金屬加工處理,2026-07-29
1512,汽車,其他,2026-07-29
1512,電機機械,車用機械傳動設備及零配件,2026-07-29
1513,太陽能產業,太陽能發電設備/系統及系統工程,2026-07-29
1513,太陽能產業,太陽能電廠,2026-07-29
1513,建材營造,建設業,2026-07-29
1513,建材營造,物業管理,2026-07-29
1513,智慧電網,低壓AMI,2026-07-29
1513,智慧電網,系統整合服務,2026-07-29
1513,智慧電網,能源管理服務,2026-07-29
1513,智慧電網,配電管理設施,2026-07-29
1513,智慧電網,高/低壓輸電設施,2026-07-29
1513,智慧電網,高壓AMI,2026-07-29
1513,電機機械,冷凍空調設備及零件,2026-07-29
1513,電機機械,機電系統工程,2026-07-29
1513,電機機械,金屬加工用機械,2026-07-29
1513,電機機械,金屬加工處理,2026-07-29
1513,風力發電,風場營造,2026-07-29
1513,風力發電,風場規劃,2026-07-29
1514,汽電共生,配電系統,2026-07-28
1514,電機機械,機電系統工程,2026-07-28
1514,風力發電,電力系統,2026-07-28
1515,電機機械,手工具機,2026-07-29
1516,其他,其他,2026-07-29
1517,電機機械,車用機械傳動設備及零配件,2026-07-29
1519,智慧電網,配電管理設施,2026-07-29
1519,智慧電網,電網營造,2026-07-29
1519,智慧電網,高/低壓輸電設施,2026-07-29
1519,汽電共生,變壓器,2026-07-29
1519,汽電共生,配電系統,2026-07-29
1519,電動車輛產業,大功率鋰電池芯/模組、電池管理系統、動力馬達等零組件,2026-07-29
1519,電機機械,機電系統工程,2026-07-29
1519,風力發電,電力系統,2026-07-29
1521,汽車,車燈,2026-07-28
1522,汽車,車燈,2026-07-28
1522A,汽車,車燈,2026-07-29
1524,汽車,鈑金,2026-07-29
1525,汽車,其他,2026-07-29
1526,電機機械,傳動元件,2026-07-29
1527,電機機械,手工具機,2026-07-28
1528,印刷電路板,生產製程及檢測設備,2026-07-29
1528,貿易百貨,貿易商、代理商、經銷商,2026-07-29
1528,電機機械,專用機械(如紡織成衣生產用機械、食品飲料生產用機械、農林用機械等),2026-07-29
1529,太陽能產業,太陽能發電設備/系統及系統工程,2026-07-29
1529,太陽能產業,太陽能電廠,2026-07-29
1529,電機機械,機電系統工程,2026-07-29
1530,電機機械,金屬加工用機械,2026-07-29
1531,電機機械,專用機械(如紡織成衣生產用機械、食品飲料生產用機械、農林用機械等),2026-07-29
1532,休閒娛樂,娛樂服務業,2026-07-28
1532,休閒娛樂,旅館服務業,2026-07-28
1532,建材營造,建設業,2026-07-28
1532,貿易百貨,零售通路,2026-07-28
1532,電機機械,鋼鑄鐵元件,2026-07-28
1533,汽車,其他,2026-07-29
1533,電動車輛產業,大功率鋰電池芯/模組、電池管理系統、動力馬達等零組件,2026-07-29
1533,電機機械,手工具機,2026-07-29
1533,電機機械,車用機械傳動設備及零配件,2026-07-29
1533,電機機械,電控元件,2026-07-29
1535,電機機械,機電系統工程,2026-07-29
1536,汽車,其他,2026-07-29
1536,電動車輛產業,大功率鋰電池芯/模組、電池管理系統、動力馬達等零組件,2026-07-29
1536,電機機械,傳動元件,2026-07-29
1537,電動車輛產業,大功率鋰電池芯/模組、電池管理系統、動力馬達等零組件,2026-07-28
1537,電機機械,五金元件及零配件,2026-07-28
1537,電機機械,機電系統工程,2026-07-28
1537,電機機械,車用機械傳動設備及零配件,2026-07-28
1537,電腦及週邊設備,其他電腦及週邊設備之零組件,2026-07-28
1538,LED照明產業,燈具/應用,2026-07-29
1538,汽車,車燈,2026-07-29
1538,電機機械,手工具機,2026-07-29
1539,電機機械,手工具機,2026-07-29
1540,電機機械,金屬加工用機械,2026-07-29
1541,電機機械,手工具機,2026-07-29
1558,電機機械,專用機械(如紡織成衣生產用機械、食品飲料生產用機械、農林用機械等),2026-07-28
1558,電機機械,手工具機,2026-07-28
1560,電機機械,五金元件及零配件,2026-07-29
1563,汽車,鋁合金鋼圈,2026-07-22
1563,電機機械,車用機械傳動設備及零配件,2026-07-22
1565,醫療器材,隱型眼鏡、光學鏡片,2026-07-29
1568,汽車,其他,2026-07-29
1568,電機機械,車用機械傳動設備及零配件,2026-07-29
1569,電腦及週邊設備,其他電腦及週邊設備之零組件,2026-07-29
1569,電腦及週邊設備,機殼,2026-07-29
1570,電機機械,手工具機,2026-07-29
1580,電機機械,專用機械(如紡織成衣生產用機械、食品飲料生產用機械、農林用機械等),2026-07-29
1582,電腦及週邊設備,機構樞紐,2026-07-29
1582,電腦及週邊設備,金屬、塑膠模具,2026-07-29
1583,電機機械,金屬加工用機械,2026-07-28
1584,其他,其他,2026-07-29
1585,印刷電路板,生產製程及檢測設備,2025-06-05
1585,電機機械,金屬加工處理,2025-06-05
1586,電機機械,機械設備之沖壓零組件,2026-07-29
1586,電機機械,車用機械傳動設備及零配件,2026-07-29
1586,電腦及週邊設備,其他電腦及週邊設備之零組件,2026-07-29
1586,電腦及週邊設備,金屬、塑膠模具,2026-07-29
1587,汽車,其他,2026-07-29
1589,能源元件,原材料,2026-07-25
1589,電機機械,鋼鑄鐵元件,2026-07-25
1589,風力發電,其他配件,2026-07-25
1589,風力發電,風場開發,2026-07-25
1589,風力發電,齒輪箱,2026-07-25
1590,電機機械,傳動元件,2026-07-29
1590,電機機械,金屬加工用機械,2026-07-29
1591,半導體,IC封裝測試,2026-07-28
1591,半導體,IC模組,2026-07-28
1591,半導體,基板,2026-07-28
1591,半導體,生產製程及檢測設備,2026-07-28
1591,電機機械,五金元件及零配件,2026-07-28
1593,運動科技,裝置/器材零組件,2026-07-25
1593,醫療器材,塑化材料,2026-07-25
1593,醫療器材,金屬零件,2026-07-25
1593,醫療器材,電子零組件、塑膠零件、五金零件,2026-07-25
1594,建材營造,工程設計,2026-07-29
1594,建材營造,機電工程,2026-07-29
1594,建材營造,結構工程,2026-07-29
1594,鋼鐵,工業設施,2026-07-29
1594,鋼鐵,機械設備(如產業機械、精密機械、工具機),2026-07-29
1594,鋼鐵,金屬製品,2026-07-29
1594,電機機械,機電系統工程,2026-07-29
1594,電機機械,金屬加工處理,2026-07-29
1595,印刷電路板,生產製程及檢測設備,2026-07-25
1597,電機機械,傳動元件,2026-07-29
1597,電機機械,電控元件,2026-07-29
1598,其他,其他,2026-07-25
1598,運動科技,健身器材,2026-07-25
1599,休閒娛樂,休閒車業,2026-07-29
1599,電動車輛產業,電動汽車、電動機車、電動自行車,2026-07-29
1603,其他,其他,2026-07-28
1603,建材營造,工程承攬,2026-07-28
1603,建材營造,建材原料,2026-07-28
1603,智慧電網,高/低壓輸電設施,2026-07-28
1604,其他,其他,2026-07-29
1604,平面顯示器,電視,2026-07-29
1605,太陽能產業,太陽能發電設備/系統及系統工程,2026-07-29
1605,建材營造,建設業,2026-07-29
1605,智慧電網,高/低壓輸電設施,2026-07-29
1605,鋼鐵,不鏽鋼棒線,2026-07-29
1605,鋼鐵,不鏽鋼胚,2026-07-29
1605,鋼鐵,冷熱軋不鏽鋼板捲,2026-07-29
1605,鋼鐵,煤、鐵礦砂、鎳鐵、鉻鐵、廢鋼,2026-07-29
1605,鋼鐵,製管,2026-07-29
1605,鋼鐵,鋼線鋼纜,2026-07-29
1605,電動車輛產業,大功率鋰電池芯/模組、電池管理系統、動力馬達等零組件,2026-07-29
1605,電動車輛產業,鋰電池材料,2026-07-29
1605,風力發電,電纜,2026-07-29
1608,其他,其他,2026-07-29
1608,通信網路,光通訊設備(如光纖電纜、光傳輸設備),2026-07-29
1609,其他,其他,2026-07-29
1609,太陽能產業,太陽能電廠,2026-07-29
1609,智慧電網,高/低壓輸電設施,2026-07-29
1609,風力發電,電纜,2026-07-29
1611,LED照明產業,燈具/應用,2026-07-29
1611,其他,其他,2026-07-29
1611,其他,特殊照明業,2026-07-29
1611,太陽能產業,太陽能發電設備/系統及系統工程,2026-07-29
1611,電動車輛產業,鋰電池材料,2026-07-29
1612,其他,其他,2026-07-28
1612,建材營造,建材原料,2026-07-28
1612,智慧電網,高/低壓輸電設施,2026-07-28
1612,風力發電,電纜,2026-07-28
1614,其他,其他電子產品及電子服務產業,2026-07-29
1614,平面顯示器,監視器/顯示器,2026-07-29
1614,平面顯示器,電視,2026-07-29
1614,貿易百貨,製造商,2026-07-29
1614,貿易百貨,貿易商、代理商、經銷商,2026-07-29
1614,貿易百貨,零售通路,2026-07-29
1614,通信網路,有線通訊設備(如電話機、傳真機),2026-07-29
1614,電機機械,冷凍空調設備及零件,2026-07-29
1615,其他,其他,2026-07-29
1615,智慧電網,高/低壓輸電設施,2026-07-29
1615,汽電共生,電纜,2026-07-29
1615,通信網路,線材,2026-07-29
1616,其他,其他,2026-07-29
1617,其他,其他,2026-07-29
1617,通信網路,線材,2026-07-29
1617,連接器,金屬材料,2026-07-29
1617,電機機械,金屬加工處理,2026-07-29
1618,其他,其他,2026-07-28
1618,智慧電網,高/低壓輸電設施,2026-07-28
1618,通信網路,光通訊設備(如光纖電纜、光傳輸設備),2026-07-28
1618,通信網路,線材,2026-07-28
1618,風力發電,電纜,2026-07-28
1623,智慧電網,高/低壓輸電設施,2026-07-25
1623,風力發電,電纜,2026-07-25
1626,其他,其他,2026-07-29
1702,食品,加工食品,2026-07-29
1702,食品,原物料,2026-07-29
1702,食品,餐飲連鎖,2026-07-29
1707,食品生技,保健食品代理銷售及通路,2026-07-29
1707,食品生技,加工製成品,2026-07-29
1708,其他,其他,2026-07-28
1709,石化及塑橡膠,界面活性劑,2026-07-29
1710,其他,其他,2026-07-29
1710,紡織,石化原料(例如純對苯二甲酸、乙二醇、己內醯胺、丙烯腈等),2026-07-29
1711,半導體,化學品,2026-07-29
1711,太陽能產業,材料,2026-07-29
1711,平面顯示器,化學品(如光阻劑、靶材等),2026-07-29
1711,石化及塑橡膠,接著劑(合成樹脂),2026-07-29
1711,石化及塑橡膠,橡塑膠添加劑,2026-07-29
1711,石化及塑橡膠,顏染料,2026-07-29
1711,製藥,中藥材、西藥原料藥,2026-07-29
1711,電腦及週邊設備,其他電腦及週邊設備之零組件,2026-07-29
1712,石化及塑橡膠,塑膠製品,2026-07-29
1712,石化及塑橡膠,農藥,2026-07-29
1713,紡織,化學助劑,2026-07-28
1714,石化及塑橡膠,界面活性劑,2026-07-29
1717,半導體,化學品,2026-07-29
1717,印刷電路板,環氧樹脂,2026-07-29
1717,印刷電路板,聚亞醯胺樹脂,2026-07-29
1717,印刷電路板,酚醛樹脂,2026-07-29
1717,印刷電路板,銅箔基板,2026-07-29
1717,太陽能產業,材料,2026-07-29
1717,平面顯示器,化學品(如光阻劑、靶材等),2026-07-29
1717,平面顯示器,擴散膜、增亮膜、導光板,2026-07-29
1717,石化及塑橡膠,工業用合成樹脂,2026-07-29
1717,石化及塑橡膠,接著劑(合成樹脂),2026-07-29
1717,觸控面板,膠材,2026-07-29
1718,其他,其他,2026-07-29
1720,製藥,中、西藥製劑,2026-07-29
1720,食品生技,保健食品代理銷售及通路,2026-07-29
1721,石化及塑橡膠,工業用合成樹脂,2026-07-28
1721,石化及塑橡膠,接著劑(合成樹脂),2026-07-28
1721,石化及塑橡膠,橡塑膠添加劑,2026-07-28
1722,其他,其他,2026-07-29
1723,石化及塑橡膠,石化上游原料及相關鑽探設備,2026-07-29
1723,能源元件,原材料,2026-07-29
1723,電動車輛產業,鋰電池材料,2026-07-29
1725,石化及塑橡膠,PTA(對苯二甲酸)觸媒,2026-07-29
1725,石化及塑橡膠,工業用合成樹脂,2026-07-29
1725,石化及塑橡膠,橡塑膠添加劑,2026-07-29
1725,石化及塑橡膠,界面活性劑,2026-07-29
1726,其他,其他,2026-07-29
1727,半導體,化學品,2026-07-28
1727,石化及塑橡膠,PTA(對苯二甲酸)觸媒,2026-07-28
1727,石化及塑橡膠,工業用合成樹脂,2026-07-28
1727,石化及塑橡膠,界面活性劑,2026-07-28
1727,紡織,化學助劑,2026-07-28
1730,石化及塑橡膠,塑膠製品,2026-07-29
1730,石化及塑橡膠,清潔用品,2026-07-29
1730,貿易百貨,貿易商、代理商、經銷商,2026-07-29
1731,石化及塑橡膠,清潔用品,2026-07-27
1731,製藥,藥品代理銷售及通路,2026-07-27
1731,食品生技,保健食品代理銷售及通路,2026-07-27
1732,石化及塑橡膠,清潔用品,2026-07-29
1733,醫療器材,醫療耗材,2026-07-28
1733,醫療器材,體溫計、血壓計,2026-07-28
1734,製藥,中、西藥製劑,2026-07-28
1735,石化及塑橡膠,塑膠製品,2026-07-29
1735,石化及塑橡膠,工業用合成樹脂,2026-07-29
1735,石化及塑橡膠,接著劑(合成樹脂),2026-07-29
1736,其他,其他,2026-07-23
1736,運動科技,健身器材,2026-07-23
1737,石化及塑橡膠,化妝品,2026-07-27
1737,食品,原物料,2026-07-27
1737,食品,營養食品,2026-07-27
1742,半導體,化學品,2026-07-29
1742,貿易百貨,貿易商、代理商、經銷商,2026-07-29
1752,製藥,中、西藥製劑,2026-07-28
1760,石化及塑橡膠,化妝品,2026-07-28
1760,製藥,中、西藥製劑,2026-07-28
1760,製藥,藥品代理銷售及通路,2026-07-28
1760,醫療器材,生物檢測,2026-07-28
1760,醫療器材,醫療耗材,2026-07-28
1760,食品生技,保健食品代理銷售及通路,2026-07-28
1760,食品生技,加工製成品,2026-07-28
1762,製藥,中藥材、西藥原料藥,2026-07-29
1773,平面顯示器,化學品(如光阻劑、靶材等),2026-07-25
1773,石化及塑橡膠,接著劑(合成樹脂),2026-07-25
1776,石化及塑橡膠,塑膠製品,2026-07-28
1776,石化及塑橡膠,工業用合成樹脂,2026-07-28
1776,石化及塑橡膠,接著劑(合成樹脂),2026-07-28
1777,製藥,中藥材、西藥原料藥,2026-07-29
1780,食品生技,加工製成品,2026-07-25
1780,食品生技,原料,2026-07-25
1781,醫療器材,體溫計、血壓計,2026-07-28
1783,醫療器材,醫療耗材,2026-07-28
1784,再生醫療,幹細胞收集儲存,2026-07-29
1784,再生醫療,幹細胞開發,2026-07-29
1784,再生醫療,臨床實驗、移植技術、疾病治療,2026-07-29
1785,其他,環保潔能服務產業,2026-07-27
1785,半導體,化學品,2026-07-27
1785,印刷電路板,生產製程及檢測設備,2026-07-27
1785,太陽能產業,材料,2026-07-27
1785,平面顯示器,化學品(如光阻劑、靶材等),2026-07-27
1785,汽車,其他,2026-07-27
1785,被動元件,濾波器、振盪器材料(鉭酸鋰／鈮酸鋰晶圓／片、石英基板、金屬及陶瓷封裝材料),2026-07-27
1785,觸控面板,ITO靶材,2026-07-27
1785,電腦及週邊設備,硬碟機,2026-07-27
1786,製藥,中、西藥製劑,2026-07-29
